job,size,scale0,tstop,tpart,concurrent,schedule,graph_class,get_averages,fixed-temp,burn_in,samples,graph,iter,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
136,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,15,4529,31245,-60722,1.00001e-06,-59.9262,-0.0145682,459,1223,18988.9
137,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,16,3622,29378,-56988,1.00001e-06,-56.5275,-0.0207801,459,1109,14845.5
138,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,17,5820,29794,-57820,1.00001e-06,-57.0167,-0.0133897,459,1793,24767.5
139,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,18,4051,30624,-59480,1.00001e-06,-58.9377,-0.0251727,459,1108,16732.7
140,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,19,3604,30161,-58554,1.00001e-06,-58.1008,-0.00652787,459,1086,14126.3
141,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,20,4665,29951,-58134,1.00001e-06,-57.457,0.000185418,459,1529,19642.8
142,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,21,4399,29566,-57364,1.00001e-06,-56.769,0.00475078,459,1294,18202.0
143,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,22,4866,29927,-58086,1.00001e-06,-57.3829,-0.0105931,459,1529,19923.3
144,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,23,4474,29796,-57824,1.00001e-06,-57.1768,0.0611206,459,1327,18523.1
145,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,24,4527,30424,-59080,1.00001e-06,-58.2121,0.0424214,459,1438,19557.3
146,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,25,5335,29859,-57950,1.00001e-06,-57.2512,-0.0125022,459,1746,22064.0
147,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,26,4747,29856,-57944,1.00001e-06,-57.2913,-0.0376066,459,1434,19263.3
148,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,27,4470,30209,-58650,1.00001e-06,-57.9408,-0.0133284,459,1209,19078.9
149,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,28,4535,30146,-58524,1.00001e-06,-57.9625,-0.0272095,459,1353,18406.8
150,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,29,3672,30233,-58698,1.00001e-06,-58.1362,-0.0206024,459,973,14981.2
151,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,30,4290,29891,-58014,1.00001e-06,-57.3817,0.049625,459,1298,18818.3
152,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,31,5062,30089,-58410,1.00001e-06,-57.6446,0.0179758,459,1498,22232.0
153,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,32,5434,29718,-57668,1.00001e-06,-56.8256,0.0235884,459,1652,22851.9
154,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,33,4007,29542,-57316,1.00001e-06,-56.8022,-0.0274052,459,1263,16033.6
155,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,34,4894,29999,-58230,1.00001e-06,-57.6267,-0.0057631,459,1482,21313.6
156,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,35,4449,30282,-58796,1.00001e-06,-58.211,0.0141365,459,1229,17880.3
157,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,36,4945,29806,-57844,1.00001e-06,-56.9094,-0.0425735,459,1446,22557.8
158,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,37,5736,29884,-58000,1.00001e-06,-56.7426,-0.00773701,459,1575,27411.7
159,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,38,5516,29591,-57414,1.00001e-06,-56.6026,-0.0299013,459,1543,23125.5
160,250,1.0,1e-06,2.1666666666666662e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,39,4595,30047,-58326,1.00001e-06,-57.6279,0.00468619,459,1326,20074.0
161,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,0,6059,19613,-40362,1.00001e-06,-39.7026,-0.0287724,424,2043,26077.8
162,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,4060,19424,-39984,1.00001e-06,-39.4703,0.0166289,424,991,17724.3
163,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,5741,19540,-40216,1.00001e-06,-39.6638,-0.00779835,424,1649,24555.8
164,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,5457,18928,-38992,1.00001e-06,-38.5305,-0.0396087,424,1752,23201.5
165,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,4457,19528,-40192,1.00001e-06,-39.6394,0.0107451,424,1233,19528.6
166,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,5245,19344,-39824,1.00001e-06,-39.1403,-0.0539998,424,1668,22872.7
167,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,3586,18648,-38432,1.00001e-06,-38.0631,0.0349564,424,1200,14722.1
168,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,7,3104,19040,-39216,1.00001e-06,-38.8705,-0.00624684,424,772,12857.7
169,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,8,5964,18931,-38998,1.00001e-06,-38.1752,-0.0142641,424,1824,25674.8
170,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,9,5220,19379,-39894,1.00001e-06,-38.9853,0.032964,424,1469,24088.2
171,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,10,6674,18827,-38790,1.00001e-06,-38.1816,-0.00369006,424,2236,27906.5
172,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,11,5083,19341,-39818,1.00001e-06,-39.1145,-0.00174343,424,1504,21331.2
173,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,12,5406,19310,-39756,1.00001e-06,-39.2441,-0.00945739,424,1700,22837.8
174,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,13,5483,19096,-39328,1.00001e-06,-38.8647,-0.0243633,424,1807,21875.0
175,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,14,4574,19426,-39988,1.00001e-06,-39.5169,0.0247634,424,1389,18868.0
176,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,15,3917,18937,-39010,1.00001e-06,-38.6998,-0.00542509,424,1060,15472.8
177,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,16,3961,19603,-40342,1.00001e-06,-39.9503,-0.0401501,424,990,17022.9
178,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,17,4071,19183,-39502,1.00001e-06,-39.1531,0.00052189,424,1280,16483.0
179,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,18,4648,19063,-39262,1.00001e-06,-38.83,-0.0128853,424,1599,20215.3
180,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,19,4269,19688,-40512,1.00001e-06,-39.8263,0.054476,424,1130,19217.7
181,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,20,5433,18969,-39074,1.00001e-06,-38.619,0.0418419,424,1864,22907.1
182,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,21,4005,19412,-39960,1.00001e-06,-39.4204,-0.0017899,424,1164,17825.4
183,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,22,4814,19663,-40462,1.00001e-06,-40.0292,0.0322671,424,1513,19858.8
184,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,23,4647,19333,-39802,1.00001e-06,-39.353,0.00571206,424,1488,19609.6
185,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,24,4169,19342,-39820,1.00001e-06,-39.3569,-0.0431093,424,1257,17082.1
186,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,25,4874,19230,-39596,1.00001e-06,-39.0491,0.0680402,424,1170,21203.0
187,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,26,3887,19550,-40236,1.00001e-06,-39.8498,-0.00642817,424,997,16402.8
188,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,27,4146,19467,-40070,1.00001e-06,-39.6881,0.0469945,424,1244,17105.2
189,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,28,5526,19159,-39454,1.00001e-06,-38.9112,-0.0250287,424,1430,22777.9
190,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,29,5483,19316,-39768,1.00001e-06,-39.2062,-0.0163322,424,1660,23444.6
191,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,30,4438,18881,-38898,1.00001e-06,-38.5305,0.00968755,424,1553,17319.6
192,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,31,4524,19355,-39846,1.00001e-06,-39.226,0.00724323,424,1382,19299.8
193,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,32,5355,18979,-39094,1.00001e-06,-38.4234,-0.0431872,424,1485,23631.8
194,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,33,4767,19030,-39196,1.00001e-06,-38.6499,-0.00953975,424,1464,20204.8
195,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,34,3918,19365,-39866,1.00001e-06,-39.5218,0.00508761,424,991,17719.9
196,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,35,4077,18968,-39072,1.00001e-06,-38.7556,-0.00234382,424,1232,17048.1
197,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,36,5387,19178,-39492,1.00001e-06,-38.9726,0.00873028,424,1646,23452.6
198,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,37,4673,18971,-39078,1.00001e-06,-38.6479,0.0202559,424,1547,19676.5
199,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,38,4262,19725,-40586,1.00001e-06,-40.1416,0.00299903,424,1379,17334.1
200,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,39,3466,18596,-38328,1.00001e-06,-38.0636,-0.0188199,424,1160,13048.2
201,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,0,4243,29849,-57930,1.00001e-06,-57.4021,0.00295908,424,1389,15750.7
202,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,1,5642,30226,-58684,1.00001e-06,-57.7787,-0.00797021,424,1787,24458.7
203,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,2,4114,29717,-57666,1.00001e-06,-56.9202,0.0232951,424,1107,18206.0
204,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,3,4755,30276,-58784,1.00001e-06,-58.0855,0.0204866,424,1416,20816.6
205,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,4,5675,30780,-59792,1.00001e-06,-59.0125,0.0295519,424,1738,23171.1
206,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,5,4477,29932,-58096,1.00001e-06,-57.3372,-0.0525772,424,1299,18829.9
207,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,6,4662,30528,-59288,1.00001e-06,-58.6,0.0416808,424,1254,18061.5
208,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,7,6749,29583,-57398,1.00001e-06,-55.9966,0.030505,424,2282,28206.0
209,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,8,4613,30602,-59436,1.00001e-06,-58.6115,0.00745598,424,1335,18920.1
210,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,9,5730,29689,-57610,1.00001e-06,-56.8606,-0.0163936,424,1703,22373.0
211,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,10,5038,29997,-58226,1.00001e-06,-57.4005,0.0259241,424,1423,21558.7
212,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,11,5102,30166,-58564,1.00001e-06,-57.8781,0.0178621,424,1659,20002.1
213,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,12,4637,30131,-58494,1.00001e-06,-57.8655,0.0176014,424,1459,18067.8
214,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,13,6437,29834,-57900,1.00001e-06,-57.0044,0.0115256,424,2323,26665.5
215,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,14,5147,29859,-57950,1.00001e-06,-57.2581,-0.0191467,424,1614,21649.2
216,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,15,4767,30531,-59294,1.00001e-06,-58.7251,-0.0208981,424,1357,18630.0
217,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,16,5095,30329,-58890,1.00001e-06,-57.9017,-0.00653927,424,1354,20702.6
218,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,17,6661,28981,-56194,1.00001e-06,-55.3516,-0.00877978,424,2258,28112.8
219,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,18,4252,30913,-60058,1.00001e-06,-59.3076,-0.0158387,424,1198,18874.6
220,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,19,5018,30647,-59526,1.00001e-06,-58.6995,-0.0206345,424,1339,21741.0
221,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,20,4638,30040,-58312,1.00001e-06,-57.6763,-0.00570955,424,1409,19122.3
222,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,21,5227,29598,-57428,1.00001e-06,-56.785,0.0310936,424,1647,20771.5
223,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,22,5362,30291,-58814,1.00001e-06,-57.9195,-0.0253749,424,1642,23258.4
224,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,23,6350,30680,-59592,1.00001e-06,-57.9125,0.0508743,424,1949,27761.1
225,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,24,6962,30427,-59086,1.00001e-06,-58.0326,0.0258548,424,2133,29386.6
226,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,25,5158,29706,-57644,1.00001e-06,-56.7958,0.0236954,424,1725,21041.9
227,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,26,6037,29822,-57876,1.00001e-06,-56.6465,-0.0560252,424,1701,25226.9
228,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,27,5053,29920,-58072,1.00001e-06,-57.3887,-0.0257065,424,1557,20685.2
229,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,28,5225,30124,-58480,1.00001e-06,-57.7887,0.0214917,424,1704,20112.0
230,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,29,4280,29929,-58090,1.00001e-06,-57.5871,-0.0190935,424,1173,16783.3
231,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,30,5151,29674,-57580,1.00001e-06,-56.7435,0.0447472,424,1631,21701.2
232,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,31,4983,29808,-57848,1.00001e-06,-57.0933,0.0306515,424,1590,20688.0
233,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,32,4841,29225,-56682,1.00001e-06,-56.0996,0.0162036,424,1479,19655.0
234,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,33,5208,29923,-58078,1.00001e-06,-57.3443,0.00347983,424,1505,20538.1
235,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,34,6175,30470,-59172,1.00001e-06,-57.7812,-0.00135495,424,1674,27916.7
236,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,35,6156,30939,-60110,1.00001e-06,-58.7196,-0.0521702,424,1610,26209.2
237,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,36,5088,29439,-57110,1.00001e-06,-56.4821,-0.0207261,424,1613,19541.3
238,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,37,4704,29454,-57140,1.00001e-06,-56.4444,-0.0373024,424,1517,19260.1
239,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,38,5842,30741,-59714,1.00001e-06,-58.1167,-0.0383069,424,1712,26080.8
240,250,1.0,1e-06,2.333333333333333e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_3_outer.gset,39,4486,29780,-57792,1.00001e-06,-57.1952,-0.0131719,424,1484,17638.6
241,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,0,6597,19555,-40246,1.00001e-06,-39.4909,-0.0234916,398,2052,27228.9
242,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,1,3569,19171,-39478,1.00001e-06,-39.2091,0.0174286,398,1090,14288.1
243,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,2,5510,19291,-39718,1.00001e-06,-39.1061,-0.00373617,398,1555,24447.3
244,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,3,5767,19114,-39364,1.00001e-06,-38.7207,-0.0403832,398,1952,23973.4
245,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,4,5141,19436,-40008,1.00001e-06,-39.4683,-0.0389142,398,1503,21047.9
246,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,5,6291,19526,-40188,1.00001e-06,-39.5395,-0.0309202,398,1783,25217.2
247,250,1.0,1e-06,2.5e-09,True,quad,partitioning_strengths,True,True,5000,30000,fc_1_inner_2_outer.gset,6,4914,18812,-38760,1.00001e-06,-38.3269,0.00870608,398,1612,18923.4
