job,iter,tstop,size,graph_class,schedule,tpart,graph,get_averages,burn_in,samples,fixed-temp,scale0,concurrent,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
2235,34,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6638.0,11055.0,-22259.0,1e-05,-22.2214,-0.07736,2597.0,1369.0,24208.1
2236,35,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2237,36,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5985.0,10906.0,-21961.0,1e-05,-21.9137,0.0279111,2597.0,1131.0,23440.8
2238,37,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2239,38,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,5274.0,10985.0,-22119.0,1e-05,-22.0828,-0.0540614,2597.0,1269.0,19949.5
2240,39,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,1.0,True,6045.0,10981.0,-22111.0,1e-05,-22.0875,-0.0379593,2597.0,1053.0,21196.2
2241,0,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,12385.0,30949.0,-60130.0,1e-05,-59.7388,0.0255177,2597.0,3284.0,46617.4
2242,1,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2243,2,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,22980.0,30397.0,-59026.0,1e-05,-58.6707,0.00662982,2597.0,6440.0,92575.8
2244,3,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,14625.0,30848.0,-59928.0,1e-05,-59.6942,0.022192,2597.0,3883.0,55596.6
2245,4,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,17500.0,31349.0,-60930.0,1e-05,-60.4226,0.016828,2597.0,4709.0,70358.7
2246,5,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,25803.0,30546.0,-59324.0,1e-05,-58.8222,-0.0326472,2597.0,9164.0,106835.0
2247,6,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,20057.0,31133.0,-60498.0,1e-05,-60.1695,0.0300015,2597.0,6274.0,85104.0
2248,7,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2249,8,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2250,9,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,28504.0,30205.0,-58642.0,1e-05,-58.0697,0.00694451,2597.0,10216.0,116857.0
2251,10,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,21838.0,31181.0,-60594.0,1e-05,-60.1853,0.0156662,2597.0,7086.0,90043.1
2252,11,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,20972.0,30628.0,-59488.0,1e-05,-59.0457,-0.0117942,2597.0,7623.0,88062.5
2253,12,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2254,13,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,28956.0,31165.0,-60562.0,1e-05,-59.9575,0.00929274,2597.0,10603.0,123519.0
2255,14,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2256,15,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2257,16,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,16231.0,30585.0,-59402.0,1e-05,-59.1604,0.0175997,2597.0,4908.0,66439.0
2258,17,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2259,18,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,20915.0,30996.0,-60224.0,1e-05,-59.8329,-0.00630714,2597.0,6915.0,90795.2
2260,19,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,25301.0,30754.0,-59740.0,1e-05,-59.3406,-0.0329283,2597.0,7151.0,106647.0
2261,20,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,16552.0,30764.0,-59760.0,1e-05,-59.4372,-0.0451146,2597.0,5239.0,64216.3
2262,21,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,23871.0,29884.0,-58000.0,1e-05,-57.4791,-0.0111361,2597.0,8796.0,97542.2
2263,22,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,65435.0,30150.0,-58532.0,1e-05,-56.9508,-0.0508949,2597.0,25916.0,287204.0
2264,23,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,20559.0,30385.0,-59002.0,1e-05,-58.6127,0.0419885,2597.0,6872.0,84660.0
2265,24,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,28138.0,30627.0,-59486.0,1e-05,-58.9223,0.0376912,2597.0,9647.0,115375.0
2266,25,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,17415.0,30385.0,-59002.0,1e-05,-58.6822,-0.0302463,2597.0,5458.0,68603.6
2267,26,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,68433.0,30170.0,-58572.0,1e-05,-57.2036,-0.0447668,2597.0,24994.0,304415.0
2268,27,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,45597.0,31220.0,-60672.0,1e-05,-59.6704,-0.0276834,2597.0,16273.0,192375.0
2269,28,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2270,29,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,11843.0,30448.0,-59128.0,1e-05,-58.6965,-0.00320958,2597.0,3086.0,47899.6
2271,30,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,22408.0,30415.0,-59062.0,1e-05,-58.6286,0.0227952,2597.0,7886.0,87834.7
2272,31,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,32988.0,30751.0,-59734.0,1e-05,-59.0896,0.0343011,2597.0,10832.0,134837.0
2273,32,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,56665.0,31317.0,-60866.0,1e-05,-59.3893,0.0481474,2597.0,21855.0,232852.0
2274,33,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2275,34,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,19931.0,30512.0,-59256.0,1e-05,-58.8984,-0.0123985,2597.0,6403.0,80415.9
2276,35,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,20276.0,30937.0,-60106.0,1e-05,-59.0543,0.00823674,2597.0,6319.0,79813.1
2277,36,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,13536.0,30035.0,-58302.0,1e-05,-58.0386,-0.0416496,2597.0,4650.0,51682.1
2278,37,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,19140.0,30148.0,-58528.0,1e-05,-58.1247,-0.0194552,2597.0,7011.0,75850.7
2279,38,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,35238.0,30315.0,-58862.0,1e-05,-58.1927,-0.0430113,2597.0,10737.0,157646.0
2280,39,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,1.0,True,9355.0,30447.0,-59126.0,1e-05,-58.927,-0.0104963,2597.0,2984.0,35988.0
2281,0,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,46394.0,51260.0,-99943.0,1e-05,-98.19,-0.0149387,2597.0,17685.0,198509.0
2282,1,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,55441.0,49745.0,-96913.0,1e-05,-94.7688,-0.0612876,2597.0,21724.0,238606.0
2283,2,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,59550.0,49603.0,-96629.0,1e-05,-94.5349,-0.0403411,2597.0,23387.0,268734.0
2284,3,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,27076.0,49947.0,-97317.0,1e-05,-96.3899,0.0424345,2597.0,9409.0,109615.0
2285,4,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,33192.0,49361.0,-96145.0,1e-05,-94.8545,0.047604,2597.0,10499.0,137703.0
2286,5,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2287,6,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,39683.0,49903.0,-97229.0,1e-05,-95.9812,-0.0697613,2597.0,14272.0,171822.0
2288,7,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,30306.0,49990.0,-97403.0,1e-05,-96.3231,0.0392744,2597.0,10776.0,126193.0
2289,8,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,17303.0,49974.0,-97371.0,1e-05,-96.7844,-0.0390618,2597.0,6411.0,70587.2
2290,9,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,21968.0,50009.0,-97441.0,1e-05,-96.5958,-0.00255672,2597.0,8060.0,88930.0
2291,10,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,21074.0,50495.0,-98413.0,1e-05,-97.7137,-0.0649798,2597.0,7542.0,91709.2
2292,11,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,77446.0,49818.0,-97059.0,1e-05,-94.9969,-0.0080268,2597.0,29564.0,389458.0
2293,12,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,21519.0,50811.0,-99045.0,1e-05,-98.4955,-0.0693743,2597.0,5758.0,82980.6
2294,13,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,19233.0,48930.0,-95283.0,1e-05,-94.625,-0.00883253,2597.0,6957.0,76850.8
2295,14,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,30150.0,50844.0,-99111.0,1e-05,-97.9593,0.0238121,2597.0,11683.0,121437.0
2296,15,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,22155.0,50563.0,-98549.0,1e-05,-97.6673,-0.00951813,2597.0,7892.0,92653.2
2297,16,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,34990.0,50302.0,-98027.0,1e-05,-96.7466,-0.0582835,2597.0,13451.0,155979.0
2298,17,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2299,18,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,13506.0,49167.0,-95757.0,1e-05,-95.3913,-0.0531219,2597.0,3843.0,52047.9
2300,19,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,197514.0,50597.0,-98617.0,1e-05,-89.2073,-0.0040781,2597.0,83159.0,898583.0
2301,20,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,77252.0,50480.0,-98383.0,1e-05,-95.7763,-0.00200219,2597.0,28514.0,352560.0
2302,21,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,25815.0,50702.0,-98827.0,1e-05,-97.8844,-0.00379334,2597.0,9193.0,107013.0
2303,22,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,251414.0,49937.0,-97297.0,1e-05,-87.5501,0.00133171,2597.0,103608.0,1193430.0
2304,23,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2305,24,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,18013.0,50072.0,-97567.0,1e-05,-97.0139,-0.0102817,2597.0,4553.0,70297.8
2306,25,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2307,26,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2308,27,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2309,28,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,34001.0,49620.0,-96663.0,1e-05,-95.6055,0.00675847,2597.0,11325.0,147961.0
2310,29,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2311,30,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,41973.0,50454.0,-98331.0,1e-05,-96.7358,-0.0364719,2597.0,15167.0,185003.0
2312,31,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,49921.0,50546.0,-98515.0,1e-05,-96.2453,-0.0625868,2597.0,17597.0,220780.0
2313,32,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,62441.0,49649.0,-96721.0,1e-05,-94.6463,1.32792e-05,2597.0,22833.0,281685.0
2314,33,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,34958.0,50547.0,-98517.0,1e-05,-97.1796,0.00204123,2597.0,13404.0,141940.0
2315,34,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2316,35,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,14968.0,49937.0,-97297.0,1e-05,-97.0216,0.0150897,2597.0,2873.0,56422.6
2317,36,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2318,37,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2319,38,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,23277.0,49940.0,-97303.0,1e-05,-96.3674,-0.0334705,2597.0,8218.0,94270.8
2320,39,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,1.0,True,27079.0,49991.0,-97405.0,1e-05,-96.5256,0.0559829,2597.0,8485.0,114039.0
2321,0,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,15913.0,19601.0,-40338.0,1e-05,-40.2,-0.00145239,2597.0,3803.0,60620.5
2322,1,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,10704.0,19734.0,-40604.0,1e-05,-40.1483,0.00347317,2597.0,3007.0,44586.3
2323,2,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2324,3,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,11499.0,19486.0,-40108.0,1e-05,-39.9498,-0.0274197,2597.0,3516.0,43096.3
2325,4,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2326,5,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,16436.0,19773.0,-40682.0,1e-05,-40.4791,-0.0310595,2597.0,5312.0,65528.6
2327,6,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,53047.0,19191.0,-39518.0,1e-05,-38.7045,0.0248911,2597.0,20947.0,226509.0
2328,7,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,7419.0,19513.0,-40162.0,1e-05,-40.0206,-0.00825455,2597.0,1943.0,28551.1
2329,8,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,26910.0,19571.0,-40278.0,1e-05,-39.7627,-0.0423888,2597.0,8059.0,111966.0
2330,9,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,12278.0,19747.0,-40630.0,1e-05,-40.458,0.000963179,2597.0,4205.0,49703.1
2331,10,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,36841.0,19318.0,-39772.0,1e-05,-39.2365,-0.0214479,2597.0,12790.0,154825.0
2332,11,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,15709.0,19515.0,-40166.0,1e-05,-40.0055,-0.0059086,2597.0,4588.0,63413.8
2333,12,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2334,13,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,30646.0,19735.0,-40606.0,1e-05,-39.9696,-0.0129956,2597.0,10351.0,126814.0
2335,14,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2336,15,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,7586.0,19372.0,-39880.0,1e-05,-39.7795,0.00412606,2597.0,2322.0,28354.7
2337,16,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,14877.0,20159.0,-41454.0,1e-05,-41.3131,-0.047629,2597.0,3850.0,55698.1
2338,17,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,20321.0,19685.0,-40506.0,1e-05,-40.2375,0.0259366,2597.0,7105.0,80503.7
2339,18,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2340,19,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,9281.0,19566.0,-40268.0,1e-05,-40.1515,0.024735,2597.0,3060.0,33622.6
2341,20,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,21880.0,19950.0,-41036.0,1e-05,-40.7698,0.0050478,2597.0,6385.0,92061.1
2342,21,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,15741.0,19560.0,-40256.0,1e-05,-40.119,0.0322195,2597.0,4033.0,62762.0
2343,22,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,12519.0,20172.0,-41480.0,1e-05,-41.2039,-0.00103306,2597.0,3926.0,47005.2
2344,23,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2345,24,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2346,25,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,14093.0,19467.0,-40070.0,1e-05,-39.8823,0.00502925,2597.0,3215.0,57266.4
2347,26,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,10629.0,19636.0,-40408.0,1e-05,-40.3391,0.0467005,2597.0,2123.0,40411.3
2348,27,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,15875.0,19502.0,-40140.0,1e-05,-39.9343,0.00842357,2597.0,5653.0,68577.6
2349,28,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,19300.0,19853.0,-40842.0,1e-05,-40.5714,0.0210328,2597.0,5822.0,75969.5
2350,29,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2351,30,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,23533.0,19518.0,-40172.0,1e-05,-39.8748,-0.0196138,2597.0,8314.0,97913.1
2352,31,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,26095.0,19884.0,-40904.0,1e-05,-40.5797,0.0133205,2597.0,8063.0,109594.0
2353,32,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,11131.0,18789.0,-38714.0,1e-05,-38.5982,-0.0452302,2597.0,3322.0,41553.9
2354,33,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2355,34,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,,,,,,,,,
2356,35,1e-05,250,partitioning_strengths,quad,3.833333333333333e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,1.0,True,11233.0,19678.0,-40492.0,1e-05,-40.3336,-9.80409e-05,2597.0,4134.0,43039.8
