,graph,size,snap,tstop,density,nodes,index,job,stepsize,tpart,scale0,scale1,randomize_mapping,iter,size.1,tstop.1,stepsize.1,tpart.1,scale0.1,scale1.1,iter.1,flips,updates,neighbor_updates,cut,ene,anneal,u,m,tstep,edges,BKS,Ratio,problem_memory,memory_area,im_area,brim_power,brim_ene_baseline,remaining_area,max_memory_nodes,sweeps,updates_per_step,steps,loads,latency,step_ops,uops,ops,Time,Time_PL1,Time_PL2,Time_Pipelined,brim_ene_running,load_energy,energy,energy_pipelined,bytes,GS,target,factor,ATT,TPTT,TTT,FTT,OTT,ETT,EPTT,BETT,RETT,SOTT,UOTT,BTT,STT,solved,BTT_SA,OTT_SA,AOTT,TTT_SA,ETT_SA,Time (PL),Energy,Energy (PL)
1988,G037,2000,False,0.001,0.005895447723861931,2000,13215.166666666666,13216.166666666666,0.0,1e-07,2.0,0.5,0.0,15.166666666666666,2000.0,0.001,0.0,1e-07,2.0,0.5,15.166666666666666,474169521.0833333,,,7658.875,-3532.75,0.001,,,2.2e-11,11785.0,7689.0,0.9960820652880739,17678.0,0.05895447723861932,200.0,1.99498672,0.00199498672,0.0,0.0,0.0,,,,,0.0,,,258.1675656474673,,,0.001,0.00199498672,,0.00199498672,0.00199498672,,0.08333333333333333,0.997,52.92606950165776,0.052926069501657756,0.052926069501657756,0.052926069501657756,25095929028.42427,,0.10558680579760424,0.10558680579760424,0.10558680579760424,0.10558680579760424,0.0,,,0.0,1,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,258.1675656474673,4529.285687506411,4529.285687506411
1989,G037,1750,True,0.001,0.005895447723861931,2000,11293.692307692309,11294.692307692309,50.0,9.999999999999998e-08,2.0,0.5,0.0,13.692307692307692,1750.0,0.001,50.0,9.999999999999998e-08,2.0,0.5,13.692307692307692,249690812.30769232,77622.76923076923,786240.3846153846,7661.884615384615,-3538.769230769231,0.001,0.0,0.0,2.2000000000000005e-11,11785.0,7689.0,0.9964734835979472,17678.0,0.05895447723861931,154.0,1.6726967075000003,0.0016726967075000004,46.0,4300.0,250.00000000000003,7.7622769230769215,10000.000000000002,1875000000.0000005,0.0021400000000000004,1750000000.0000005,155245538.46153846,1905245538.461539,148.36857768411005,0.0030283333333333334,0.0021249999999982173,0.005153333333331551,0.012300529409152463,0.04710000000000002,0.06161399664176786,0.05727111703264649,1915811384.6153853,0.3076923076923077,0.997,12.52341543155914,0.01252341543155914,0.06453733419061244,0.09209358703716286,3126981771.972691,23860181377.278442,0.7716176763435486,0.7172299908292746,0.02094787575902367,0.154044639818927,21915977005.2285,1944204372.049939,23992501858.049,3130.8538578897856,1,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,211.71922723326824,619.7794878868008,666.7774833783318
1990,G037,1500,True,0.001,0.005895447723861931,2000,9375.0,9376.0,50.0,1e-07,2.0,0.5,0.0,15.0,1500.0,0.001,50.0,1e-07,2.0,0.5,15.0,210038213.96551725,76881.41379310345,773921.3448275862,7660.793103448276,-3536.5862068965516,0.001,0.0,0.0,2.2e-11,11785.0,7689.0,0.9963315260044577,17678.0,0.05895447723861931,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,7.688141379310344,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,153762827.58620688,1653762827.5862072,133.77050694064067,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.009816947641241466,0.04396000000000001,0.05593185938197711,0.0518808436087637,1828881413.793104,0.27586206896551724,0.997,14.267502515309596,0.014267502515309597,0.06758040358082434,0.10214355043593294,2996720746.0641527,23595065302.31172,0.798007944418301,0.7402100666844199,0.019564170577118206,0.14006332516407521,21401253772.964397,2193811529.3473225,26093570171.496082,3566.8756288273994,1,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,202.1857491009227,599.2832673328963,646.0771473032355
1991,G037,1250,True,0.001,0.005895447723861931,2000,7454.740740740741,7455.740740740741,50.0,1e-07,2.0,0.5,0.0,14.74074074074074,1250.0,0.001,50.0,1e-07,2.0,0.5,14.74074074074074,171432046.85185185,73367.0,727433.8148148148,7655.444444444444,-3525.8888888888887,0.001,0.0,0.0,2.2e-11,11785.0,7689.0,0.9956359012153003,17678.0,0.0589544772386193,79.0,1.0906166874999998,0.0010906166874999998,121.0,7000.0,250.00000000000003,7.3366999999999996,10000.000000000002,1625000000.0000005,0.0021400000000000004,1250000000.0000002,146734000.0,1396734000.0000002,32.78162861685151,0.0026116666666666667,0.0017083333333315503,0.004319999999998217,0.007596931054114735,0.040820000000000016,0.05051361293464808,0.046831784089997525,1737050500.0000005,0.07407407407407407,0.997,59.83768044201076,0.05983768044201076,0.2584987795093798,0.4168125593219528,10258096037.040928,83577322754.49147,3.0226174287548933,2.8023053309065156,0.0652599728313493,0.45458273275610545,74797100552.51346,8780222201.978006,103941072730.63504,14959.420110502691,1,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,52.85825545662141,158.2181071739556,170.6569241453445
1992,G037,1000,True,0.001,0.005895447723861931,2000,5534.5,5535.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,134341358.66666666,67551.33333333333,653863.8333333334,7652.633333333333,-3520.266666666667,0.001,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9952702995621451,17678.0,0.05895447723861931,50.0,0.8308266799999999,0.00083082668,150.0,7700.0,250.00000000000003,6.755133333333332,10000.000000000002,1500000000.0000005,0.0021400000000000004,1000000000.0000002,135102666.66666666,1135102666.666667,14.846679511616308,0.002403333333333334,0.001499999999998217,0.003903333333331551,0.005628936055205814,0.03768000000000001,0.045348241957872494,0.04209789680759799,1637102666.6666672,0.03333333333333333,0.997,135.83951053460265,0.13583951053460266,0.5302268894531569,0.9203266300616815,18248864405.8335,154191790646.52228,6.160082991162131,5.718557696880323,0.11285908955028895,0.7646319185697349,135839510534.60269,18352280111.919575,222383224934.89282,33959.87763365066,1,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,25.76971254065149,77.6341502175747,83.62822124702892
1993,G037,750,True,0.0001,0.005895447723861931,2000,2654.310344827586,2655.310344827586,50.0,1e-07,2.0,0.5,0.0,14.310344827586206,750.0,0.0001,50.0,1e-07,2.0,0.5,14.310344827586206,10145897.27586207,6591.3448275862065,64264.03448275862,7599.931034482759,-3414.862068965517,0.0001,0.0,0.0,2.2e-11,11785.0,7689.0,0.9884160533857144,17678.0,0.05895447723861931,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,6.591344827586206,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,13182689.655172413,88182689.65517244,0.0,0.0002195,0.00012916666666648835,0.00034866666666648837,0.00039107431132385286,0.0034540000000000013,0.0040439581307721295,0.0037653140092815084,154178362.06896555,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,0.0,0.0,0.0
1994,G037,500,True,0.0001,0.005895447723861931,2000,734.5,735.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6674612.166666667,5930.033333333334,56778.63333333333,7581.433333333333,-3377.866666666667,0.0001,0.0,0.0,2.1999999999999998e-11,11785.0,7689.0,0.9860103177699744,17678.0,0.05895447723861931,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,5.930033333333332,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,11860066.666666666,61860066.66666667,0.0,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.0002414603318086227,0.00314,0.00357592242527529,0.00334714722768988,142990100.0,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,46964033822.86373,402619965269.80725,391486226606.9049,13.663794522531648,478.23280828860777,0.0,0.0,0.0
1995,G042,1750,True,0.001,0.005892446223111556,2000,11504.666666666666,11505.666666666666,50.0,1e-07,2.0,0.5,0.0,14.666666666666666,1750.0,0.001,50.0,1e-07,2.0,0.5,14.666666666666666,194037418.8888889,53405.0,491116.0740740741,2455.5925925925926,-4790.185185185185,0.001,0.0,0.0,2.2e-11,11779.0,2481.0,0.9897592070103154,17669.0,0.058924462231115554,154.0,1.6726967075,0.0016726967075000002,46.0,4300.0,250.00000000000003,5.340499999999999,10000.000000000002,1875000000.0000005,0.0021400000000000004,1750000000.0000005,106810000.0,1856810000.0000005,2029.73478318671,0.0030283333333333334,0.0021249999999982173,0.005153333333331551,0.012254233428746404,0.04710000000000001,0.061559369748746415,0.05727111703264649,1903702500.0000005,0.037037037037037035,0.997,122.02252688638922,0.12202252688638922,0.628822755220975,0.8939412155991808,23676936163.33501,226572648147.9164,7.511629850275584,6.98836641792965,0.2041066789636935,1.4952925280312976,213539422051.18118,13033226096.735231,232294589489.93643,30505.631721597307,1,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,2885.4928743605115,8454.38693675454,9087.42064768829
1996,G042,500,True,1e-05,0.005892446223111556,2000,1424.5,1425.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,721629.6666666666,1122.4333333333334,13309.433333333332,2208.7,-4296.4,1e-05,0.0,0.0,2.1999999999999998e-11,11779.0,2481.0,0.8902458686013704,17669.0,0.05892446223111556,13.0,0.37374667,3.7374667000000005e-06,187.0,8600.0,2.5000000000000004,11.224333333333332,100.00000000000001,12500000.000000002,2.140000000000001e-05,5000000.000000001,2244866.6666666665,7244866.666666668,0.0,1.9866666666666667e-05,1.0833333333315502e-05,3.0699999999982166e-05,2.4937523978854668e-05,0.00031400000000000004,0.0003590211670455214,0.000334714722768988,15887300.000000002,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
1997,G042,750,True,1e-06,0.005892446223111556,2000,2384.5,2385.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,1e-06,50.0,1.0000000000000001e-07,2.0,0.5,14.5,93363.83333333333,239.83333333333334,5426.733333333334,1596.8666666666666,-3072.733333333333,1.00001e-06,0.0,0.0,2.1999999999999998e-11,11779.0,2481.0,0.6436383178825743,17669.0,0.05892446223111556,29.0,0.5918700075000001,5.918759262000751e-07,171.0,8300.0,0.25,23.983333333333334,10.0,1375000.0,2.1400000000000003e-06,750000.0,479666.6666666667,1229666.6666666667,0.0,2.1949999999999997e-06,1.2921888888872247e-06,3.4871888888872244e-06,4.185244349700833e-06,3.454e-05,4.085368223858972e-05,3.7653606369374654e-05,1976583.3333333333,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
1998,G042,2000,False,1e-05,0.005892446223111556,2000,12944.5,12945.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-05,0.0,1.0000000000000001e-07,2.0,0.5,14.5,4142802.433333333,,,2415.6,-4710.2,1e-05,,,2.1999999999999998e-11,11779.0,2481.0,0.973639661426844,17669.0,0.05892446223111556,200.0,1.99498672,1.9949867200000003e-05,0.0,0.0,0.0,,,,,0.0,,,0.0,,,1e-05,1.9949867200000003e-05,,1.9949867200000003e-05,1.9949867200000003e-05,,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
1999,G042,1500,True,0.001,0.005892446223111556,2000,9584.827586206897,9585.827586206897,50.0,1e-07,2.0,0.5,0.0,14.827586206896552,1500.0,0.001,50.0,1e-07,2.0,0.5,14.827586206896552,162848555.10344827,52801.275862068964,485595.6896551724,2453.862068965517,-4786.724137931034,0.001,0.0,0.0,2.2e-11,11779.0,2481.0,0.9890616964794507,17669.0,0.05892446223111556,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,5.280127586206895,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,105602551.72413793,1605602551.7241383,0.0,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.009772921442496193,0.04396000000000001,0.055878169021208846,0.0518808436087637,1804801275.8620696,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
2000,G042,1250,True,0.001,0.005892446223111556,2000,7664.206896551724,7665.206896551724,50.0,1e-07,2.0,0.5,0.0,14.206896551724139,1250.0,0.001,50.0,1e-07,2.0,0.5,14.206896551724139,133346276.68965517,50641.48275862069,458293.275862069,2448.3793103448274,-4775.758620689655,0.001,0.0,0.0,2.2e-11,11779.0,2481.0,0.9868517978012202,17669.0,0.05892446223111556,79.0,1.0906166874999998,0.0010906166874999998,121.0,7000.0,250.00000000000003,5.064148275862068,10000.000000000002,1625000000.0000005,0.0021400000000000004,1250000000.0000002,101282965.51724137,1351282965.5172417,0.0,0.0026116666666666667,0.0017083333333315505,0.004319999999998217,0.007557275328777906,0.04082000000000001,0.050463012600207795,0.046831784089997525,1702962224.1379316,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
2001,G042,1000,True,0.001,0.005892446223111556,2000,5744.5,5745.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,104229350.03333333,46771.433333333334,415771.23333333334,2442.8333333333335,-4764.666666666667,0.001,0.0,0.0,2.1999999999999998e-11,11779.0,2481.0,0.9846164181109767,17669.0,0.05892446223111556,50.0,0.8308266799999999,0.00083082668,150.0,7700.0,250.00000000000003,4.6771433333333325,10000.000000000002,1500000000.0000005,0.0021400000000000004,1000000000.0000002,93542866.66666667,1093542866.666667,0.0,0.002403333333333334,0.001499999999998217,0.003903333333331551,0.00559440706455035,0.03768000000000001,0.045301203467417034,0.04209789680759799,1595542866.6666672,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,4428836376939.615,38200947892356.96,36923325456562.266,1814.4635794258672,63506.22527990536,0.0,0.0,0.0
2002,G039,750,True,0.0001,0.0058919459729864935,2000,2594.5,2595.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,8116370.7,4990.8,46626.1,2306.233333333333,-4584.466666666666,0.0001,0.0,0.0,2.1999999999999998e-11,11778.0,2408.0,0.9577380952380953,17667.0,0.05891945972986493,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,4.990799999999999,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,9981600.0,84981600.00000001,0.0,0.0002195,0.00012916666666648835,0.00034866666666648837,0.0003885481393795661,0.003454000000000001,0.0040401472548462335,0.003765314009281508,150177000.00000003,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2003,G039,1000,True,1e-05,0.0058919459729864935,2000,4994.5,4995.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1375788.3666666667,1245.5,14421.033333333333,2245.5,-4463.0,1e-05,0.0,0.0,2.1999999999999998e-11,11778.0,2408.0,0.932516611295681,17667.0,0.05891945972986493,50.0,0.8308266799999999,8.3082668e-06,150.0,7700.0,2.5000000000000004,12.454999999999997,100.00000000000001,15000000.000000004,2.140000000000001e-05,10000000.000000002,2491000.0,12491000.000000002,0.0,2.403333333333334e-05,1.4999999999982169e-05,3.903333333331551e-05,5.723648081188e-05,0.0003768000000000001,0.00045477267181188015,0.0004209789680759799,17511000.000000004,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2004,G039,500,True,0.005,0.0058919459729864935,2000,44.5,45.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,,,,,,,,249263363.13333333,189241.36666666667,1580221.1666666667,2375.9333333333334,-4723.866666666667,0.005,0.0,0.0,2.1999999999999998e-11,11778.0,2408.0,0.9866832779623477,17667.0,0.05891945972986493,13.0,0.37374667,0.0018687333500000001,187.0,8600.0,1250.0,3.7848273333333333,50000.0,6250000000.0,0.010700000000000003,2500000000.0,378482733.3333333,2878482733.3333335,0.0,0.009933333333333332,0.0054166666666577495,0.015349999999991083,0.01191266387063833,0.157,0.17850662714277166,0.16735736138449397,6827724100.0,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2005,G039,1250,True,1e-06,0.0058919459729864935,2000,5954.5,5955.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-06,50.0,1.0000000000000001e-07,2.0,0.5,14.5,163288.33333333334,230.23333333333332,5169.133333333333,1962.7666666666667,-3897.5333333333333,1.00001e-06,0.0,0.0,2.1999999999999998e-11,11778.0,2408.0,0.8151024363233665,17667.0,0.05891945972986493,79.0,1.0906166874999998,1.090627593666875e-06,121.0,7000.0,0.25,23.023333333333333,10.0,1625000.0,2.1400000000000003e-06,1250000.0,460466.6666666667,1710466.6666666667,0.0,2.6116666666666665e-06,1.70833333333155e-06,4.319999999998216e-06,7.870660719459167e-06,4.082e-05,5.086288942612583e-05,4.683178408999751e-05,1972350.0,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2006,G039,2000,False,0.001,0.0058919459729864935,2000,13155.444444444445,13156.444444444445,0.0,1e-07,2.0,0.5,0.0,15.444444444444445,2000.0,0.001,0.0,1e-07,2.0,0.5,15.444444444444445,411555844.3703704,,,2381.4074074074074,-4734.814814814815,0.001,,,2.2e-11,11778.0,2408.0,0.9889565645379599,17667.0,0.05891945972986493,200.0,1.99498672,0.00199498672,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.001,0.00199498672,,0.00199498672,0.00199498672,,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2007,G039,1750,True,0.001,0.0058919459729864935,2000,11234.214285714286,11235.214285714286,50.0,1e-07,2.0,0.5,0.0,14.214285714285714,1750.0,0.001,50.0,1e-07,2.0,0.5,14.214285714285714,196495530.7142857,55180.32142857143,510479.21428571426,2384.3214285714284,-4740.642857142857,0.001,0.0,0.0,2.2e-11,11778.0,2408.0,0.9901667062173706,17667.0,0.05891945972986493,154.0,1.6726967075,0.0016726967075000002,46.0,4300.0,250.00000000000003,5.518032142857142,10000.000000000002,1875000000.0000005,0.0021400000000000004,1750000000.0000005,110360642.85714285,1860360642.8571434,0.0,0.0030283333333333334,0.0021249999999982173,0.005153333333331551,0.012257627227955916,0.04710000000000001,0.061563374258527356,0.05727111703264649,1904590160.7142863,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2008,G039,1500,True,0.001,0.0058919459729864935,2000,9314.0,9315.0,50.0,1e-07,2.0,0.5,0.0,14.0,1500.0,0.001,50.0,1e-07,2.0,0.5,14.0,165277516.13793105,54203.58620689655,498863.6896551724,2382.1724137931033,-4736.3448275862065,0.001,0.0,0.0,2.2e-11,11778.0,2408.0,0.9892742582197274,17667.0,0.05891945972986493,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,5.420358620689655,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,108407172.4137931,1608407172.4137933,0.0,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.00977548531460194,0.04396000000000001,0.055881295687199656,0.0518808436087637,1806203586.206897,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,458620526762.54034,3946313031773.127,3823322525926.073,166.24410767111485,5818.543768489019,0.0,0.0,0.0
2009,G041,2000,False,0.001,0.005895447723861931,2000,13124.0,13125.0,0.0,1e-07,2.0,0.5,0.0,14.0,2000.0,0.001,0.0,1e-07,2.0,0.5,14.0,409569301.4444444,,,2370.5925925925926,-4758.185185185185,0.001,,,2.2e-11,11785.0,2405.0,0.9856933856933857,17678.0,0.0589544772386193,200.0,1.99498672,0.00199498672,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.001,0.00199498672,,0.00199498672,0.00199498672,,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2010,G041,1750,True,0.001,0.005895447723861931,2000,11205.592592592593,11206.592592592593,50.0,1e-07,2.0,0.5,0.0,15.592592592592593,1750.0,0.001,50.0,1e-07,2.0,0.5,15.592592592592593,194788567.8888889,54048.851851851854,500441.14814814815,2377.925925925926,-4772.851851851852,0.001,0.0,0.0,2.2e-11,11785.0,2405.0,0.9887425887425887,17678.0,0.0589544772386193,154.0,1.6726967075,0.0016726967075000002,46.0,4300.0,250.00000000000003,5.404885185185185,10000.000000000002,1875000000.0000005,0.0021400000000000004,1750000000.0000005,108097703.7037037,1858097703.7037044,0.0,0.0030283333333333334,0.0021249999999982173,0.005153333333331551,0.012255464250315215,0.04710000000000001,0.06156082205535226,0.05727111703264649,1904024425.9259264,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2011,G041,1500,True,0.001,0.005895447723861931,2000,9284.444444444445,9285.444444444445,50.0,1e-07,2.0,0.5,0.0,14.444444444444445,1500.0,0.001,50.0,1e-07,2.0,0.5,14.444444444444445,164035045.7037037,53597.77777777778,493855.25925925927,2370.4444444444443,-4757.888888888889,0.001,0.0,0.0,2.2e-11,11785.0,2405.0,0.9856317856317857,17678.0,0.0589544772386193,113.0,1.37124003,0.00137124003,87.0,5900.0,250.00000000000003,5.359777777777777,10000.000000000002,1750000000.0000005,0.0021400000000000004,1500000000.0000002,107195555.55555555,1607195555.5555558,0.0,0.0028200000000000005,0.0019166666666648835,0.0047366666666648835,0.00977437770291058,0.04396000000000001,0.05587994494439207,0.051880843608763695,1805597777.7777784,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2012,G041,1250,True,0.001,0.005895447723861931,2000,7363.785714285715,7364.785714285715,50.0,1e-07,2.0,0.5,0.0,13.785714285714286,1250.0,0.001,50.0,1e-07,2.0,0.5,13.785714285714286,133494991.28571428,50682.03571428572,458822.21428571426,2370.6428571428573,-4758.285714285715,0.001,0.0,0.0,2.2e-11,11785.0,2405.0,0.9857142857142858,17678.0,0.05895447723861931,79.0,1.0906166874999998,0.0010906166874999998,121.0,7000.0,250.00000000000003,5.068203571428571,10000.000000000002,1625000000.0000005,0.0021400000000000004,1250000000.0000002,101364071.42857143,1351364071.4285717,0.0,0.002611666666666667,0.0017083333333315503,0.004319999999998217,0.007557346093146187,0.04082000000000001,0.050463102894879534,0.04683178408999752,1703023053.571429,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2013,G041,1000,True,0.001,0.005895447723861931,2000,5444.5,5445.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,104782521.6,47365.86666666667,420562.86666666664,2362.7,-4742.4,0.001,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9824116424116425,17678.0,0.05895447723861931,50.0,0.8308266799999999,0.00083082668,150.0,7700.0,250.00000000000003,4.736586666666666,10000.000000000002,1500000000.0000005,0.0021400000000000004,1000000000.0000002,94731733.33333333,1094731733.3333335,0.0,0.002403333333333334,0.001499999999998217,0.003903333333331551,0.005595394806695979,0.03768000000000001,0.04530254905842933,0.04209789680759799,1596731733.3333337,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2014,G041,750,True,0.005,0.005895447723861931,2000,254.5,255.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,,,,,,,,379943727.1,206173.03333333333,1761413.0,2373.6666666666665,-4764.333333333333,0.005,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9869715869715869,17678.0,0.05895447723861931,29.0,0.5918700075000001,0.0029593500375000004,171.0,8300.0,1250.0,4.123460666666667,50000.0,6875000000.0,0.010700000000000003,3750000000.0,412346066.6666667,4162346066.6666665,0.0,0.010974999999999997,0.006458333333324417,0.017433333333324415,0.019358960017281632,0.1727,0.2019041065720372,0.18826570046407537,7400432583.333333,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
2015,G041,500,True,0.005,0.005895447723861931,2000,104.5,105.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,,,,,,,,247231695.66666666,188152.13333333333,1571892.4,2372.5333333333333,-4762.066666666667,0.005,0.0,0.0,2.1999999999999998e-11,11785.0,2405.0,0.9865003465003465,17678.0,0.05895447723861931,13.0,0.37374667,0.0018687333500000001,187.0,8600.0,1250.0,3.7630426666666663,50000.0,6250000000.0,0.010700000000000003,2500000000.0,376304266.6666667,2876304266.6666665,0.0,0.009933333333333332,0.0054166666666577495,0.015349999999991083,0.011911035481313585,0.157,0.1785036873165136,0.16735736138449397,6824456400.0,0.0,0.997,1.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,937053719373.4457,8062089720171.848,7811792381418.831,308.7649280789519,10806.77248276332,0.0,0.0,0.0
